Token,Condition,Prefix2,Prefix1,Root,Suffix1,Suffix2,Wordlength,Monomorpheme,MonoPrefix2,MonoPrefix1,MonoRoot,MonoSuffix1,MonoSuffix2,ErrorPrefix2,ErrorPrefix1,ErrorRoot,ErrorSuffix1,ErrorSuffix2,ChangedIndexP2,ChangedIndexP1,ChangedIndexR,ChangedIndexS1,ChangedIndexS2,MonoErrorPrefix2,MonoErrorPrefix1,MonoErrorRoot,MonoErrorSuffix1,MonoErrorSuffix2,MonoChangedIndexP2,MonoChangedIndexP1,MonoChangedIndexR,MonoChangedIndexS1,MonoChangedIndexS2
prenision,prs,,pre,nis,ion,,9,erpsninio,,erp,sni,nio,,,pnenision,prenidion,prenisiol,,,1.0,2,2.0,,,empsninio,erpsnonio,erpsnijio,,,1.0,2,0.0,
prehesesion,prs,,pre,heses,ion,,11,repseshenio,,rep,seshe,nio,,,pmehesesion,prehesasion,preheseseon,,,1.0,3,0.0,,,rapseshenio,repteshenio,repsesherio,,,1.0,0,0.0,
predayful,prs,,pre,day,ful,,9,epryadlfu,,epr,yad,lfu,,,pyedayful,predamful,predayfuy,,,1.0,2,2.0,,,ipryadlfu,eprladlfu,epryadlhu,,,0.0,0,1.0,
unesitful,prs,,un,esit,ful,,9,nutiseluf,,nu,tise,luf,,,umesitful,unesicful,unesitfuw,,,1.0,3,2.0,,,mutiseluf,nutisaluf,nutiselup,,,0.0,3,2.0,
predayion,prs,,pre,day,ion,,9,peraydoni,,per,ayd,oni,,,pnedayion,prepayion,predayien,,,1.0,0,1.0,,,poraydoni,peramdoni,peraydonu,,,1.0,1,2.0,
unhesesion,prs,,un,heses,ion,,10,nusehesoni,,nu,sehes,oni,,,enhesesion,unhesasion,unhesesian,,,0.0,3,1.0,,,nasehesoni,nusehetoni,nusehesani,,,1.0,4,0.0,
dewowdable,prs,,de,wowd,able,,10,edowwdelab,,ed,owwd,elab,,,diwowdable,dewawdable,dewowdabla,,,1.0,1,3.0,,,idowwdelab,ediwwdelab,edowwdelob,,,0.0,0,2.0,
inwowdion,prs,,in,wowd,ion,,9,niwdowino,,ni,wdow,ino,,,onwowdion,inwiwdion,inwowdiom,,,0.0,1,2.0,,,miwdowino,niwdiwino,niwdowimo,,,0.0,2,1.0,
inheseser,prs,,in,heses,er,,9,nissehere,,ni,ssehe,re,,,enheseser,inhoseser,inhesesor,,,0.0,1,0.0,,,nossehere,nistehere,nissehera,,,1.0,1,1.0,
deheseser,prs,,de,heses,er,,9,edessehre,,ed,esseh,re,,,teheseser,dedeseser,dehesesir,,,0.0,0,0.0,,,idessehre,edessahre,edessehje,,,0.0,3,0.0,
undayion,prs,,un,day,ion,,8,nudyaino,,nu,dya,ino,,,urdayion,undamion,undayeon,,,1.0,2,0.0,,,nadyaino,nudraino,nudyaono,,,1.0,1,0.0,
incoter,prs,,in,cot,er,,7,nitcore,,ni,tco,re,,,encoter,intoter,incotar,,,0.0,0,0.0,,,netcore,nittore,nitcoro,,,1.0,1,1.0,
dedayable,prs,,de,day,able,,9,edydablea,,ed,yda,blea,,,dadayable,depayable,dedayasle,,,1.0,0,1.0,,,ehydablea,edytablea,edydabrea,,,1.0,1,1.0,
uncotful,prs,,un,cot,ful,,8,nuotculf,,nu,otc,ulf,,,encotful,uncatful,uncothul,,,0.0,1,0.0,,,neotculf,nuohculf,nuotcumf,,,1.0,1,1.0,
inhitaful,prs,,in,hita,ful,,9,niaihtufl,,ni,aiht,ufl,,,enhitaful,inhetaful,inhitafun,,,0.0,1,2.0,,,yiaihtufl,nioihtufl,niaihtufr,,,0.0,0,2.0,
prenisful,prs,,pre,nis,ful,,9,rpensilfu,,rpe,nsi,lfu,,,pranisful,prenitful,prenisfal,,,2.0,2,1.0,,,mpensilfu,rpendilfu,rpensilfo,,,0.0,1,2.0,
decoter,prs,,de,cot,er,,7,edtocre,,ed,toc,re,,,kecoter,desoter,decotem,,,0.0,0,1.0,,,eptocre,edsocre,edtocri,,,1.0,0,1.0,
undayful,prs,,un,day,ful,,8,nuaydlfu,,nu,ayd,lfu,,,uldayful,undalful,undayfil,,,1.0,2,1.0,,,ruaydlfu,nuaytlfu,nuaydlhu,,,0.0,2,1.0,
undayer,prs,,un,day,er,,7,nuaydre,,nu,ayd,re,,,endayer,undeyer,undayor,,,0.0,1,0.0,,,noaydre,nuajdre,nuaydne,,,1.0,1,0.0,
prenisful,prs,,pre,nis,ful,,9,rpesinulf,,rpe,sin,ulf,,,pronisful,prenosful,prenisfel,,,2.0,1,1.0,,,mpesinulf,rpesenulf,rpesinalf,,,0.0,1,0.0,
prewowder,prs,,pre,wowd,er,,9,repowdwre,,rep,owdw,re,,,priwowder,preworder,prewowdel,,,2.0,2,1.0,,,refowdwre,repewdwre,repowdwra,,,2.0,0,1.0,
deniser,prs,,de,nis,er,,7,edsnire,,ed,sni,re,,,teniser,denuser,denisem,,,0.0,1,1.0,,,essnire,edtnire,edsnira,,,1.0,0,1.0,
unesiter,prs,,un,esit,er,,8,nuisetre,,nu,iset,re,,,onesiter,unetiter,unesitir,,,0.0,1,0.0,,,muisetre,nuidetre,nuisetme,,,0.0,1,0.0,
prehesesful,prs,,pre,heses,ful,,11,repeshseulf,,rep,eshse,ulf,,,pmehesesful,prehetesful,prehesesfel,,,1.0,2,1.0,,,reteshseulf,repashseulf,repeshseelf,,,2.0,0,0.0,
inhitaion,prs,,in,hita,ion,,9,niatihoni,,ni,atih,oni,,,iyhitaion,inhisaion,inhitaoon,,,1.0,2,0.0,,,miatihoni,niasihoni,niatiheni,,,0.0,1,0.0,
dedayable,prs,,de,day,able,,9,edydalabe,,ed,yda,labe,,,didayable,desayable,dedayahle,,,1.0,0,1.0,,,epydalabe,edldalabe,edydalobe,,,1.0,0,1.0,
prehitaful,prs,,pre,hita,ful,,10,repiathlfu,,rep,iath,lfu,,,hrehitaful,pretitaful,prehitafel,,,0.0,0,1.0,,,mepiathlfu,repiatplfu,repiathlfa,,,0.0,3,2.0,
unwowder,prs,,un,wowd,er,,8,nuowdwre,,nu,owdw,re,,,inwowder,unrowder,unwowdar,,,0.0,0,0.0,,,noowdwre,nuowdlre,nuowdwme,,,1.0,3,0.0,
undayful,prs,,un,day,ful,,8,nuydalfu,,nu,yda,lfu,,,endayful,undeyful,undayfol,,,0.0,1,1.0,,,neydalfu,numdalfu,nuydalfo,,,1.0,0,2.0,
indayer,prs,,in,day,er,,7,niadyre,,ni,ady,re,,,imdayer,indeyer,indayor,,,1.0,1,0.0,,,miadyre,niedyre,niadyye,,,0.0,0,0.0,
dealpaion,prs,,de,alpa,ion,,9,edlaaponi,,ed,laap,oni,,,gealpaion,dearpaion,dealpaiom,,,0.0,1,2.0,,,eslaaponi,edlaoponi,edlaapono,,,1.0,2,2.0,
dehitaer,prs,,de,hita,er,,8,edhaitre,,ed,hait,re,,,tehitaer,dehataer,dehitaen,,,0.0,1,1.0,,,ehhaitre,eddaitre,edhaitme,,,1.0,0,0.0,
decotion,prs,,de,cot,ion,,8,edoctoni,,ed,oct,oni,,,docotion,depotion,decotiom,,,1.0,0,2.0,,,ehoctoni,edottoni,edoctone,,,1.0,1,2.0,
dehesesful,prs,,de,heses,ful,,10,edeesshulf,,ed,eessh,ulf,,,pehesesful,dehetesful,dehesesvul,,,0.0,2,0.0,,,ebeesshulf,edeeskhulf,edeesshulb,,,1.0,3,2.0,
prewowdion,prs,,pre,wowd,ion,,10,eprwdownoi,,epr,wdow,noi,,,hrewowdion,prerowdion,prewowdoon,,,0.0,0,0.0,,,uprwdownoi,eprwhownoi,eprwdowmoi,,,0.0,1,0.0,
prehitaion,prs,,pre,hita,ion,,10,rpehtiaino,,rpe,htia,ino,,,prahitaion,prebitaion,prehitaeon,,,2.0,0,0.0,,,rtehtiaino,rpehtieino,rpehtiaimo,,,1.0,3,1.0,
uniteable,prs,,un,ite,able,,9,nuteibale,,nu,tei,bale,,,eniteable,uniheable,uniteabme,,,0.0,1,2.0,,,noteibale,nuteabale,nuteibawe,,,1.0,2,2.0,
dedayer,prs,,de,day,er,,7,edaydre,,ed,ayd,re,,,didayer,dedawer,dedayey,,,1.0,2,1.0,,,efaydre,edamdre,edaydri,,,1.0,1,1.0,
inwowdion,prs,,in,wowd,ion,,9,niowdwino,,ni,owdw,ino,,,imwowdion,inrowdion,inwowdioy,,,1.0,0,2.0,,,miowdwino,niomdwino,niowdwano,,,0.0,1,0.0,
deiteion,prs,,de,ite,ion,,8,edteinoi,,ed,tei,noi,,,keiteion,deeteion,deiteien,,,0.0,0,1.0,,,adteinoi,edtainoi,edteiroi,,,0.0,1,0.0,
uniteful,prs,,un,ite,ful,,8,nueitulf,,nu,eit,ulf,,,eniteful,unigeful,unitefuw,,,0.0,1,2.0,,,neeitulf,nueivulf,nueituwf,,,1.0,2,1.0,
prealpaion,prs,,pre,alpa,ion,,10,epraalpoin,,epr,aalp,oin,,,prialpaion,preilpaion,prealpaiow,,,2.0,0,2.0,,,apraalpoin,epraaltoin,epraalpoen,,,0.0,3,1.0,
prewowdion,prs,,pre,wowd,ion,,10,erpwwodino,,erp,wwod,ino,,,hrewowdion,prewewdion,prewowdeon,,,0.0,1,0.0,,,orpwwodino,erpwwofino,erpwwodiyo,,,0.0,3,1.0,
unwowder,prs,,un,wowd,er,,8,nudwowre,,nu,dwow,re,,,urwowder,unwowfer,unwowdew,,,1.0,3,1.0,,,nodwowre,nuswowre,nudwowra,,,1.0,0,1.0,
dewowdable,prs,,de,wowd,able,,10,edwwodabel,,ed,wwod,abel,,,dawowdable,dewiwdable,dewowdadle,,,1.0,1,1.0,,,ehwwodabel,edwlodabel,edwwodabul,,,1.0,1,2.0,
inalpaer,prs,,in,alpa,er,,8,niplaare,,ni,plaa,re,,,iralpaer,inampaer,inalpael,,,1.0,1,1.0,,,neplaare,niplaore,niplaame,,,1.0,3,0.0,
inesitable,prs,,in,esit,able,,10,nitiselabe,,ni,tise,labe,,,onesitable,ineditable,inesitahle,,,0.0,1,1.0,,,natiselabe,nitihelabe,nitiselase,,,1.0,2,2.0,
uncotion,prs,,un,cot,ion,,8,nuotconi,,nu,otc,oni,,,uwcotion,uncopion,uncotiin,,,1.0,2,1.0,,,neotconi,nuatconi,nuotcori,,,1.0,0,1.0,
deiteful,prs,,de,ite,ful,,8,edetilfu,,ed,eti,lfu,,,veiteful,deiceful,deitefel,,,0.0,1,1.0,,,udetilfu,edatilfu,edetijfu,,,0.0,0,0.0,
unhitaer,prs,,un,hita,er,,8,nuahtire,,nu,ahti,re,,,ulhitaer,unhotaer,unhitair,,,1.0,1,0.0,,,naahtire,nuahhire,nuahtiri,,,1.0,2,1.0,
uncotful,prs,,un,cot,ful,,8,nutoculf,,nu,toc,ulf,,,ulcotful,unhotful,uncotfil,,,1.0,0,1.0,,,netoculf,nutotulf,nutoculs,,,1.0,2,2.0,
dedayful,prs,,de,day,ful,,8,edydalfu,,ed,yda,lfu,,,dodayful,dedarful,dedayfun,,,1.0,2,2.0,,,etydalfu,edysalfu,edydalfe,,,1.0,1,2.0,
inesition,prs,,in,esit,ion,,9,nietsioni,,ni,etsi,oni,,,imesition,inesision,inesitaon,,,1.0,3,0.0,,,naetsioni,nietseoni,nietsiori,,,1.0,3,1.0,
decotful,prs,,de,cot,ful,,8,edctoulf,,ed,cto,ulf,,,docotful,decodful,decotfel,,,1.0,2,1.0,,,ecctoulf,edcsoulf,edctounf,,,1.0,1,1.0,
decotful,prs,,de,cot,ful,,8,edoctluf,,ed,oct,luf,,,docotful,decatful,decotfuj,,,1.0,1,2.0,,,esoctluf,edectluf,edoctlug,,,1.0,0,2.0,
unertion,prs,,un,ert,ion,,8,nuetroin,,nu,etr,oin,,,inertion,uneltion,unertiol,,,0.0,1,2.0,,,neetroin,nuetmoin,nuetroun,,,1.0,2,1.0,
dehitaer,prs,,de,hita,er,,8,edaithre,,ed,aith,re,,,dohitaer,dehipaer,dehitaew,,,1.0,2,1.0,,,idaithre,edaitgre,edaithme,,,0.0,3,0.0,
uncotful,prs,,un,cot,ful,,8,nutocluf,,nu,toc,luf,,,urcotful,uncetful,uncotfuy,,,1.0,1,2.0,,,rutocluf,nusocluf,nutocluh,,,0.0,0,2.0,
preiteful,prs,,pre,ite,ful,,9,eprietlfu,,epr,iet,lfu,,,pyeiteful,preitaful,preitesul,,,1.0,2,0.0,,,epmietlfu,epriotlfu,eprietltu,,,2.0,1,1.0,
undayer,prs,,un,day,er,,7,nuaydre,,nu,ayd,re,,,endayer,unhayer,undayem,,,0.0,0,1.0,,,ruaydre,nuoydre,nuaydwe,,,0.0,0,0.0,
indayion,prs,,in,day,ion,,8,niydanio,,ni,yda,nio,,,irdayion,indeyion,indayoon,,,1.0,1,0.0,,,miydanio,niyhanio,niydayio,,,0.0,1,0.0,
unalpaer,prs,,un,alpa,er,,8,nupalare,,nu,pala,re,,,enalpaer,unampaer,unalpaew,,,0.0,1,1.0,,,rupalare,nusalare,nupalawe,,,0.0,0,0.0,
uncotful,prs,,un,cot,ful,,8,nuotcluf,,nu,otc,luf,,,ulcotful,unhotful,uncotfil,,,1.0,0,1.0,,,neotcluf,nuitcluf,nuotclaf,,,1.0,0,1.0,
unwowder,prs,,un,wowd,er,,8,nudwwore,,nu,dwwo,re,,,onwowder,unwowser,unwowdem,,,0.0,3,1.0,,,nodwwore,nudwrore,nudwworo,,,1.0,2,1.0,
prewowdion,prs,,pre,wowd,ion,,10,eprdowwoin,,epr,doww,oin,,,srewowdion,prewowsion,prewowdian,,,0.0,3,1.0,,,oprdowwoin,eprdoywoin,eprdowwoir,,,0.0,2,2.0,
incotful,prs,,in,cot,ful,,8,nioctluf,,ni,oct,luf,,,ancotful,incitful,incotfum,,,0.0,1,2.0,,,naoctluf,niottluf,nioctlif,,,1.0,1,1.0,
deheseser,prs,,de,heses,er,,9,edshseere,,ed,shsee,re,,,veheseser,dehoseser,dehesesor,,,0.0,1,0.0,,,ebshseere,edhhseere,edshseeme,,,1.0,0,0.0,
unalpaful,prs,,un,alpa,ful,,9,nulaaplfu,,nu,laap,lfu,,,uralpaful,unaltaful,unalpafuy,,,1.0,2,2.0,,,mulaaplfu,nulaoplfu,nulaaplvu,,,0.0,2,1.0,
indayion,prs,,in,day,ion,,8,niaydino,,ni,ayd,ino,,,iydayion,indanion,indayian,,,1.0,2,1.0,,,noaydino,niiydino,niaydine,,,1.0,0,2.0,
inhesesion,prs,,in,heses,ion,,10,niehessnoi,,ni,ehess,noi,,,anhesesion,inhesasion,inhesesiom,,,0.0,3,2.0,,,yiehessnoi,niihessnoi,niehessnoa,,,0.0,0,2.0,
unwowdable,prs,,un,wowd,able,,10,nuwwodlbae,,nu,wwod,lbae,,,enwowdable,unwowhable,unwowdeble,,,0.0,3,0.0,,,newwodlbae,numwodlbae,nuwwodlbee,,,1.0,0,2.0,
dealpaer,prs,,de,alpa,er,,8,edalapre,,ed,alap,re,,,daalpaer,deelpaer,dealpair,,,1.0,0,0.0,,,etalapre,edalipre,edalapru,,,1.0,2,1.0,
decotful,prs,,de,cot,ful,,8,edotcflu,,ed,otc,flu,,,cecotful,decutful,decotfal,,,0.0,1,1.0,,,etotcflu,edottflu,edotcslu,,,1.0,2,0.0,
dealpaer,prs,,de,alpa,er,,8,edplaare,,ed,plaa,re,,,fealpaer,dealtaer,dealpaor,,,0.0,2,0.0,,,odplaare,edplaere,edplaaro,,,0.0,3,1.0,
denision,prs,,de,nis,ion,,8,edisnino,,ed,isn,ino,,,donision,denibion,denisiin,,,1.0,2,1.0,,,episnino,edasnino,edisneno,,,1.0,0,0.0,
unwowder,prs,,un,wowd,er,,8,nuwdwore,,nu,wdwo,re,,,onwowder,unwowser,unwowdar,,,0.0,3,0.0,,,ruwdwore,nurdwore,nuwdwori,,,0.0,0,1.0,
predayful,prs,,pre,day,ful,,9,repdyaluf,,rep,dya,luf,,,prudayful,prediyful,predayfuw,,,2.0,1,2.0,,,ripdyaluf,rephyaluf,repdyalef,,,1.0,0,1.0,
undayful,prs,,un,day,ful,,8,nuyadulf,,nu,yad,ulf,,,uldayful,unduyful,undaytul,,,1.0,1,0.0,,,luyadulf,nuradulf,nuyadulh,,,0.0,0,2.0,
prealpaful,prs,,pre,alpa,ful,,10,epraplaluf,,epr,apla,luf,,,trealpaful,preampaful,prealpafil,,,0.0,1,1.0,,,ipraplaluf,epreplaluf,epraplamuf,,,0.0,0,0.0,
prewowdable,prs,,pre,wowd,able,,11,rpeowdwebla,,rpe,owdw,ebla,,,pmewowdable,prewoydable,prewowdeble,,,1.0,2,0.0,,,rteowdwebla,rpeowdmebla,rpeowdwepla,,,1.0,3,1.0,
prealpaful,prs,,pre,alpa,ful,,10,perpaalufl,,per,paal,ufl,,,pmealpaful,preawpaful,prealpafil,,,1.0,1,1.0,,,porpaalufl,perpaamufl,perpaaluhl,,,1.0,3,1.0,
prenision,prs,,pre,nis,ion,,9,eprisnino,,epr,isn,ino,,,trenision,prerision,preniseon,,,0.0,0,0.0,,,epmisnino,eprismino,eprisnimo,,,2.0,2,1.0,
prenision,prs,,pre,nis,ion,,9,repsinoin,,rep,sin,oin,,,prinision,prenibion,preniseon,,,2.0,2,0.0,,,regsinoin,rephinoin,repsinoir,,,2.0,0,2.0,
deiteable,prs,,de,ite,able,,9,edteiaebl,,ed,tei,aebl,,,diiteable,deitoable,deiteabwe,,,1.0,2,2.0,,,adteiaebl,edtaiaebl,edteiaetl,,,0.0,1,2.0,
dewowdion,prs,,de,wowd,ion,,9,edwdwonoi,,ed,wdwo,noi,,,cewowdion,delowdion,dewowdior,,,0.0,0,2.0,,,ehwdwonoi,edwdwanoi,edwdwonii,,,1.0,3,1.0,
unhesesful,prs,,un,heses,ful,,10,nuessehulf,,nu,esseh,ulf,,,uwhesesful,unhasesful,unhesessul,,,1.0,1,0.0,,,naessehulf,nuessetulf,nuessehumf,,,1.0,4,1.0,
prehesesable,prs,,pre,heses,able,,12,repssehealbe,,rep,ssehe,albe,,,trehesesable,prehesosable,prehesesatle,,,0.0,3,1.0,,,rapssehealbe,repssehaalbe,repssehearbe,,,1.0,4,1.0,
inalpaion,prs,,in,alpa,ion,,9,nialapnoi,,ni,alap,noi,,,enalpaion,inelpaion,inalpaiom,,,0.0,0,2.0,,,rialapnoi,niawapnoi,nialapnii,,,0.0,1,1.0,
predayable,prs,,pre,day,able,,10,eprdyaelab,,epr,dya,elab,,,dredayable,predeyable,predayabli,,,0.0,1,3.0,,,epmdyaelab,eprdyuelab,eprdyaelah,,,2.0,2,3.0,
predayion,prs,,pre,day,ion,,9,peradynoi,,per,ady,noi,,,pmedayion,prepayion,predayoon,,,1.0,0,0.0,,,pemadynoi,peradlnoi,peradynai,,,2.0,2,1.0,
deiteable,prs,,de,ite,able,,9,edeitealb,,ed,eit,ealb,,,seiteable,deitiable,deiteabme,,,0.0,2,2.0,,,epeitealb,edeivealb,edeitearb,,,1.0,2,2.0,
inertable,prs,,in,ert,able,,9,nietrbael,,ni,etr,bael,,,imertable,inerdable,inerteble,,,1.0,2,0.0,,,rietrbael,niitrbael,nietrhael,,,0.0,0,0.0,
preheseser,prs,,pre,heses,er,,10,rpehessere,,rpe,hesse,re,,,kreheseser,prehaseser,prehesesem,,,0.0,1,1.0,,,rtehessere,rpehedsere,rpehessewe,,,1.0,2,0.0,
unhitaer,prs,,un,hita,er,,8,nuitahre,,nu,itah,re,,,uwhitaer,untitaer,unhitaar,,,1.0,0,0.0,,,niitahre,nuutahre,nuitahri,,,1.0,0,1.0,
inhitaer,prs,,in,hita,er,,8,nithiare,,ni,thia,re,,,ilhitaer,inditaer,inhitaur,,,1.0,0,0.0,,,nethiare,nithiere,nithiaro,,,1.0,3,1.0,
dehesesful,prs,,de,heses,ful,,10,edessehflu,,ed,esseh,flu,,,dihesesful,dehusesful,dehesesfal,,,1.0,1,1.0,,,ecessehflu,edossehflu,edessehplu,,,1.0,0,0.0,
prehitaer,prs,,pre,hita,er,,9,eprthaire,,epr,thai,re,,,pwehitaer,prehitoer,prehitaew,,,1.0,3,1.0,,,aprthaire,eprthaore,eprthaile,,,0.0,3,0.0,
prehesesion,prs,,pre,heses,ion,,11,pereshseoin,,per,eshse,oin,,,grehesesion,pretesesion,prehesesiol,,,0.0,0,2.0,,,poreshseoin,pereshpeoin,pereshseoen,,,1.0,3,1.0,
uncotion,prs,,un,cot,ion,,8,nutocoin,,nu,toc,oin,,,encotion,uncopion,uncotien,,,0.0,2,1.0,,,notocoin,nutotoin,nutocoir,,,1.0,2,2.0,
decotion,prs,,de,cot,ion,,8,edoctoni,,ed,oct,oni,,,secotion,desotion,decotian,,,0.0,0,1.0,,,ezoctoni,edectoni,edocteni,,,1.0,0,0.0,
decotable,prs,,de,cot,able,,9,edoctebla,,ed,oct,ebla,,,dacotable,dedotable,decotabwe,,,1.0,0,2.0,,,ehoctebla,edectebla,edoctebra,,,1.0,0,2.0,
dedayful,prs,,de,day,ful,,8,edadyulf,,ed,ady,ulf,,,dadayful,dedarful,dedayfuw,,,1.0,2,2.0,,,odadyulf,edadnulf,edadyuyf,,,0.0,2,1.0,
precotable,prs,,pre,cot,able,,10,repoctleab,,rep,oct,leab,,,hrecotable,precocable,precotabli,,,0.0,2,3.0,,,rehoctleab,repodtleab,repoctreab,,,2.0,1,0.0,
unhesesable,prs,,un,heses,able,,11,nueesshaebl,,nu,eessh,aebl,,,uyhesesable,untesesable,unhesesabre,,,1.0,0,2.0,,,neeesshaebl,nueeshhaebl,nueesshaebr,,,1.0,3,3.0,
dehesesable,prs,,de,heses,able,,11,edesshelbea,,ed,esshe,lbea,,,tehesesable,dedesesable,dehesesabla,,,0.0,0,3.0,,,idesshelbea,edessgelbea,edesshenbea,,,0.0,3,0.0,
unhitaful,prs,,un,hita,ful,,9,nuaihtlfu,,nu,aiht,lfu,,,umhitaful,unhipaful,unhitafur,,,1.0,2,2.0,,,ruaihtlfu,nuaistlfu,nuaihtlfo,,,0.0,2,2.0,
inhesesion,prs,,in,heses,ion,,10,niessehino,,ni,esseh,ino,,,iyhesesion,inhesosion,inhesesaon,,,1.0,3,0.0,,,miessehino,niesvehino,niessehiro,,,0.0,2,1.0,
denisable,prs,,de,nis,able,,9,edsnibale,,ed,sni,bale,,,donisable,demisable,denisabli,,,1.0,0,3.0,,,idsnibale,edsnobale,edsnihale,,,0.0,2,0.0,
prenision,prs,,pre,nis,ion,,9,rpesinoni,,rpe,sin,oni,,,pnenision,prenihion,prenisioy,,,1.0,2,2.0,,,rpasinoni,rpepinoni,rpesinona,,,2.0,0,2.0,
inhitaion,prs,,in,hita,ion,,9,niaihtino,,ni,aiht,ino,,,ilhitaion,inhetaion,inhitaeon,,,1.0,1,0.0,,,noaihtino,niaihpino,niaihteno,,,1.0,3,0.0,
dealpaful,prs,,de,alpa,ful,,9,edpalaufl,,ed,pala,ufl,,,cealpaful,dearpaful,dealpafun,,,0.0,1,2.0,,,ehpalaufl,edpanaufl,edpalaifl,,,1.0,2,0.0,
decoter,prs,,de,cot,er,,7,edtocre,,ed,toc,re,,,vecoter,decoper,decotor,,,0.0,2,0.0,,,idtocre,edtacre,edtocro,,,0.0,1,1.0,
prehesesful,prs,,pre,heses,ful,,11,eprheessulf,,epr,heess,ulf,,,srehesesful,prehasesful,prehesesfum,,,0.0,1,2.0,,,esrheessulf,eprhiessulf,eprheesself,,,1.0,1,0.0,
prehitaful,prs,,pre,hita,ful,,10,pertaihulf,,per,taih,ulf,,,pmehitaful,prehataful,prehitafil,,,1.0,1,1.0,,,hertaihulf,pertaigulf,pertaihilf,,,0.0,3,0.0,
dehesesful,prs,,de,heses,ful,,10,edsesheflu,,ed,seshe,flu,,,cehesesful,dehesasful,dehesesfuy,,,0.0,3,2.0,,,odsesheflu,edseshoflu,edseshefru,,,0.0,4,1.0,
uncotable,prs,,un,cot,able,,9,nuctoebal,,nu,cto,ebal,,,encotable,uncohable,uncotasle,,,0.0,2,1.0,,,yuctoebal,nucpoebal,nuctoebul,,,0.0,1,2.0,
prewowder,prs,,pre,wowd,er,,9,erpdowwre,,erp,doww,re,,,hrewowder,prewowter,prewowdew,,,0.0,3,1.0,,,erhdowwre,erptowwre,erpdowwri,,,2.0,0,1.0,
preiteful,prs,,pre,ite,ful,,9,rpeteiflu,,rpe,tei,flu,,,hreiteful,preituful,preitefel,,,0.0,2,1.0,,,rpiteiflu,rpeteeflu,rpeteiblu,,,2.0,2,0.0,
inesition,prs,,in,esit,ion,,9,nisetinoi,,ni,seti,noi,,,iresition,inesotion,inesitaon,,,1.0,2,0.0,,,misetinoi,nisatinoi,nisetinoo,,,0.0,1,2.0,
denision,prs,,de,nis,ion,,8,edinsnoi,,ed,ins,noi,,,penision,denasion,denisaon,,,0.0,1,0.0,,,etinsnoi,ediysnoi,edinsnii,,,1.0,1,1.0,
unalpaion,prs,,un,alpa,ion,,9,nuaalponi,,nu,aalp,oni,,,enalpaion,unalkaion,unalpaaon,,,0.0,2,0.0,,,luaalponi,nuoalponi,nuaalpini,,,0.0,0,0.0,
unalpaful,prs,,un,alpa,ful,,9,nuaplaufl,,nu,apla,ufl,,,umalpaful,unalpiful,unalpafuy,,,1.0,3,2.0,,,muaplaufl,nueplaufl,nuaplautl,,,0.0,0,1.0,
indayion,prs,,in,day,ion,,8,niadynoi,,ni,ady,noi,,,undayion,indiyion,indayeon,,,0.0,1,0.0,,,miadynoi,niacynoi,niadynoa,,,0.0,1,2.0,
indayer,prs,,in,day,er,,7,nidyare,,ni,dya,re,,,iydayer,induyer,indayem,,,1.0,1,1.0,,,midyare,nidrare,nidyara,,,0.0,1,1.0,
inesiter,prs,,in,esit,er,,8,nitseire,,ni,tsei,re,,,anesiter,inehiter,inesitew,,,0.0,1,1.0,,,ritseire,nitveire,nitseime,,,0.0,1,0.0,
prealpaion,prs,,pre,alpa,ion,,10,rpeplaanio,,rpe,plaa,nio,,,srealpaion,prealpoion,prealpaeon,,,0.0,3,0.0,,,jpeplaanio,rpeplaonio,rpeplaario,,,0.0,3,0.0,
unwowdion,prs,,un,wowd,ion,,9,nuodwwnoi,,nu,odww,noi,,,enwowdion,unnowdion,unwowdian,,,0.0,0,1.0,,,niodwwnoi,nuodlwnoi,nuodwwnui,,,1.0,2,1.0,
inwowdable,prs,,in,wowd,able,,10,niwdowaelb,,ni,wdow,aelb,,,irwowdable,inwowtable,inwowdible,,,1.0,3,0.0,,,nowdowaelb,niwtowaelb,niwdowaemb,,,1.0,1,2.0,
inwowdful,prs,,in,wowd,ful,,9,niowwdluf,,ni,owwd,luf,,,irwowdful,inmowdful,inwowdfun,,,1.0,0,2.0,,,miowwdluf,niowwsluf,niowwdlof,,,0.0,3,1.0,
precotion,prs,,pre,cot,ion,,9,eprtcoino,,epr,tco,ino,,,crecotion,precofion,precotian,,,0.0,2,1.0,,,epwtcoino,eprtgoino,eprtcoiro,,,2.0,1,1.0,
unertion,prs,,un,ert,ion,,8,nurteoin,,nu,rte,oin,,,enertion,unemtion,unerteon,,,0.0,1,0.0,,,nerteoin,numteoin,nurteein,,,1.0,0,0.0,
inesition,prs,,in,esit,ion,,9,nitesioni,,ni,tesi,oni,,,imesition,inasition,inesitaon,,,1.0,0,0.0,,,natesioni,nikesioni,nitesiono,,,1.0,0,2.0,
prehesesful,prs,,pre,heses,ful,,11,eprsheselfu,,epr,shese,lfu,,,prihesesful,prehegesful,prehesesfal,,,2.0,2,1.0,,,iprsheselfu,eprsgeselfu,eprsheselcu,,,0.0,1,1.0,
prealpaful,prs,,pre,alpa,ful,,10,erpaplaflu,,erp,apla,flu,,,prialpaful,prealsaful,prealpafol,,,2.0,2,1.0,,,enpaplaflu,erpapleflu,erpaplafru,,,1.0,3,1.0,
