Token,Condition,Prefix2,Prefix1,Root,Suffix1,Suffix2,Wordlength,Monomorpheme,MonoPrefix2,MonoPrefix1,MonoRoot,MonoSuffix1,MonoSuffix2,ErrorPrefix2,ErrorPrefix1,ErrorRoot,ErrorSuffix1,ErrorSuffix2,ChangedIndexP2,ChangedIndexP1,ChangedIndexR,ChangedIndexS1,ChangedIndexS2,MonoErrorPrefix2,MonoErrorPrefix1,MonoErrorRoot,MonoErrorSuffix1,MonoErrorSuffix2,MonoChangedIndexP2,MonoChangedIndexP1,MonoChangedIndexR,MonoChangedIndexS1,MonoChangedIndexS2
yoterion,rss,,,yot,er,ion,8,ytoreino,,,yto,re,ino,,,moterion,yotemion,yoteroon,,,0,1,0,,,rtoreino,ytoraino,ytoreimo,,,0,1,1
terfulable,rss,,,ter,ful,able,10,treflualeb,,,tre,flu,aleb,,,temfulable,terfalable,terfuluble,,,2,1,0,,,triflualeb,treslualeb,treflueleb,,,2,0,0
hidaderion,rss,,,hidad,er,ion,10,hdiadrenio,,,hdiad,re,nio,,,hikaderion,hidadelion,hidaderien,,,2,1,1,,,hdiodrenio,hdiadrunio,hdiadrenie,,,3,1,2
sopfulable,rss,,,sop,ful,able,10,ospuflebal,,,osp,ufl,ebal,,,supfulable,sopfurable,sopfulabwe,,,1,2,2,,,aspuflebal,osputlebal,ospuflebam,,,0,1,3
hidadioner,rss,,,hidad,ion,er,10,hdidaniore,,,hdida,nio,re,,,hedadioner,hidadiener,hidadionar,,,1,1,0,,,hbidaniore,hdidaniere,hdidaniome,,,1,2,0
egaherion,rss,,,egah,er,ion,9,ehgarenio,,,ehga,re,nio,,,ogaherion,egahirion,egaheriom,,,0,0,2,,,ahgarenio,ehganenio,ehgarenie,,,0,0,2
soperion,rss,,,sop,er,ion,8,osprenio,,,osp,re,nio,,,siperion,soparion,soperien,,,1,0,1,,,oshrenio,osprunio,osprelio,,,2,1,0
yotfulable,rss,,,yot,ful,able,10,toyluflbea,,,toy,luf,lbea,,,yodfulable,yotfilable,yotfulabye,,,2,1,2,,,coyluflbea,toyliflbea,toylufmbea,,,0,1,0
elsableful,rss,,,els,able,ful,10,eslelbaluf,,,esl,elba,luf,,,elhableful,elsabmeful,elsablefum,,,2,2,2,,,eswelbaluf,eslulbaluf,eslelbamuf,,,2,0,0
emsoioner,rss,,,emso,ion,er,9,moesinore,,,moes,ino,re,,,emsiioner,emsoioler,emsoionor,,,3,2,0,,,moetinore,moesinere,moesinowe,,,3,2,0
elsioner,rss,,,els,ion,er,8,selnoire,,,sel,noi,re,,,emsioner,elsaoner,elsionar,,,1,0,0,,,pelnoire,selroire,selnoime,,,0,0,0
terioner,rss,,,ter,ion,er,8,etroinre,,,etr,oin,re,,,temioner,teriomer,terionor,,,2,2,0,,,itroinre,etreinre,etroinru,,,0,0,1
gagefulable,rss,,,gage,ful,able,11,gaegufllabe,,,gaeg,ufl,labe,,,sagefulable,gagesulable,gagefulabli,,,0,0,3,,,gaexufllabe,gaegofllabe,gaegufllobe,,,3,0,1
terioner,rss,,,ter,ion,er,8,etrinore,,,etr,ino,re,,,tenioner,teriomer,terionem,,,2,2,1,,,itrinore,etrinere,etrinome,,,0,2,0
terioner,rss,,,ter,ion,er,8,rteniore,,,rte,nio,re,,,temioner,teriomer,terionen,,,2,2,1,,,rheniore,rteyiore,rteniora,,,1,0,1
yotfulable,rss,,,yot,ful,able,10,tyoufllabe,,,tyo,ufl,labe,,,yutfulable,yotfumable,yotfuleble,,,1,2,0,,,tyiufllabe,tyoafllabe,tyouflrabe,,,2,0,0
terioner,rss,,,ter,ion,er,8,rteoinre,,,rte,oin,re,,,ferioner,terianer,terionem,,,0,1,1,,,rtooinre,rteoenre,rteoinro,,,2,1,1
sopableful,rss,,,sop,able,ful,10,posalebufl,,,pos,aleb,ufl,,,sosableful,sopebleful,sopablefur,,,2,0,2,,,bosalebufl,poselebufl,posalebefl,,,0,0,0
soperion,rss,,,sop,er,ion,8,opsrenio,,,ops,re,nio,,,soherion,sopenion,soperien,,,2,1,1,,,apsrenio,opswenio,opsreniu,,,0,0,2
ehuerion,rss,,,ehu,er,ion,8,uhereino,,,uhe,re,ino,,,esuerion,ehuenion,ehueruon,,,1,1,0,,,upereino,uheruino,uhereinu,,,1,1,2
yotioner,rss,,,yot,ion,er,8,otyinore,,,oty,ino,re,,,yosioner,yotiomer,yotionem,,,2,2,1,,,odyinore,otyonore,otyinole,,,1,0,0
hidadioner,rss,,,hidad,ion,er,10,ihaddnoire,,,ihadd,noi,re,,,hitadioner,hidadiener,hidadionor,,,2,1,0,,,ihatdnoire,ihaddnaire,ihaddnoiwe,,,3,1,0
elsableful,rss,,,els,able,ful,10,eslabelufl,,,esl,abel,ufl,,,alsableful,elsobleful,elsablefol,,,0,0,1,,,islabelufl,eslapelufl,eslabelefl,,,0,1,0
hidadableful,rss,,,hidad,able,ful,12,dahdieblalfu,,,dahdi,ebla,lfu,,,hodadableful,hidadagleful,hidadablepul,,,1,1,0,,,dahpieblalfu,dahdietlalfu,dahdieblarfu,,,3,1,0
sopioner,rss,,,sop,ion,er,8,ospinore,,,osp,ino,re,,,supioner,sopianer,sopionar,,,1,1,0,,,odpinore,ospimore,ospinoro,,,1,1,1
sopioner,rss,,,sop,ion,er,8,ospniore,,,osp,nio,re,,,sepioner,sopaoner,sopionar,,,1,0,0,,,uspniore,ospniere,ospniome,,,0,2,0
ehufulable,rss,,,ehu,ful,able,10,euhlufalbe,,,euh,luf,albe,,,ahufulable,ehufurable,ehufulablo,,,0,2,3,,,auhlufalbe,euhrufalbe,euhlufarbe,,,0,0,1
ehuioner,rss,,,ehu,ion,er,8,hueinore,,,hue,ino,re,,,ahuioner,ehuiener,ehuionel,,,0,1,1,,,heeinore,hueimore,hueinowe,,,1,1,0
yoterion,rss,,,yot,er,ion,8,tyoreoin,,,tyo,re,oin,,,yeterion,yotenion,yoteriow,,,1,1,2,,,cyoreoin,tyomeoin,tyoreoiw,,,0,0,2
egahfulable,rss,,,egah,ful,able,11,aehgluflaeb,,,aehg,luf,laeb,,,ogahfulable,egahfelable,egahfulabwe,,,0,1,2,,,eehgluflaeb,aehgleflaeb,aehgluflaob,,,0,1,2
sopableful,rss,,,sop,able,ful,10,osplbaeflu,,,osp,lbae,flu,,,sobableful,sopabneful,sopablefal,,,2,2,1,,,oshlbaeflu,osplsaeflu,osplbaehlu,,,2,1,0
rergioner,rss,,,rerg,ion,er,9,greronire,,,grer,oni,re,,,wergioner,rerguoner,rergionew,,,0,0,1,,,hreronire,grerowire,greronime,,,0,1,0
elsableful,rss,,,els,able,ful,10,selblaeufl,,,sel,blae,ufl,,,alsableful,elsapleful,elsablesul,,,0,1,0,,,helblaeufl,selblaoufl,selblaeofl,,,0,3,0
gagefulable,rss,,,gage,ful,able,11,aggelfublae,,,agge,lfu,blae,,,gagifulable,gagefuwable,gagefulatle,,,3,2,1,,,eggelfublae,aggemfublae,aggelfubrae,,,0,0,1
emsoioner,rss,,,emso,ion,er,9,oesminore,,,oesm,ino,re,,,ersoioner,emsoeoner,emsoionew,,,1,0,1,,,oefminore,oesmanore,oesminoro,,,2,0,1
terioner,rss,,,ter,ion,er,8,treonire,,,tre,oni,re,,,teyioner,terioler,terionir,,,2,2,0,,,troonire,treonare,treonime,,,2,2,0
hidaderion,rss,,,hidad,er,ion,10,iadhdreoin,,,iadhd,re,oin,,,hidaherion,hidadewion,hidaderaon,,,4,1,0,,,iadsdreoin,iadhdruoin,iadhdreoil,,,3,1,2
terfulable,rss,,,ter,ful,able,10,etrlfueabl,,,etr,lfu,eabl,,,temfulable,terfolable,terfulatle,,,2,1,1,,,itrlfueabl,etrmfueabl,etrlfueabw,,,0,0,3
rergerion,rss,,,rerg,er,ion,9,rrgereoin,,,rrge,re,oin,,,reygerion,rergarion,rergeriin,,,2,0,1,,,rrbereoin,rrgeraoin,rrgereoun,,,2,1,1
rergfulable,rss,,,rerg,ful,able,11,regrflulbea,,,regr,flu,lbea,,,rengfulable,rergfalable,rergfuleble,,,2,1,0,,,retrflulbea,regrfrulbea,regrflunbea,,,2,1,0
egahfulable,rss,,,egah,ful,able,11,ehgalfueabl,,,ehga,lfu,eabl,,,esahfulable,egahculable,egahfulabre,,,1,0,2,,,ehhalfueabl,ehgarfueabl,ehgalfuiabl,,,2,0,0
egaherion,rss,,,egah,er,ion,9,ghearenio,,,ghea,re,nio,,,esaherion,egahurion,egaheriom,,,1,0,2,,,ghuarenio,ghearanio,ghearenie,,,2,1,2
egahioner,rss,,,egah,ion,er,9,agheinore,,,aghe,ino,re,,,epahioner,egahaoner,egahionew,,,1,0,1,,,agdeinore,agheiyore,agheinome,,,2,1,0
hidaderion,rss,,,hidad,er,ion,10,iddahreino,,,iddah,re,ino,,,hipaderion,hidadorion,hidaderiom,,,2,0,2,,,idbahreino,iddahroino,iddahreiyo,,,2,1,1
terfulable,rss,,,ter,ful,able,10,ertulfbael,,,ert,ulf,bael,,,torfulable,terfumable,terfulible,,,1,2,0,,,emtulfbael,ertelfbael,ertulfbuel,,,1,0,1
gagefulable,rss,,,gage,ful,able,11,ggeaflublae,,,ggea,flu,blae,,,sagefulable,gagefumable,gagefulablo,,,0,2,3,,,ggaaflublae,ggeafrublae,ggeaflubloe,,,2,1,2
emsoerion,rss,,,emso,er,ion,9,oesmreoni,,,oesm,re,oni,,,emhoerion,emsoemion,emsoerian,,,2,1,1,,,oosmreoni,oesmyeoni,oesmreeni,,,1,0,0
degagefulable,prss,,de,gage,ful,able,13,edeggaflubela,,ed,egga,flu,bela,,pegagefulable,degadefulable,degageculable,degagefuleble,,0,2,0,0,,eheggaflubela,eduggaflubela,edeggafyubela,edeggaflubala,,1,0,1,1
desoperion,prss,,de,sop,er,ion,10,edpsoreoin,,ed,pso,re,oin,,tesoperion,desuperion,desoparion,desoperiom,,0,1,0,2,,idpsoreoin,edpsireoin,edpsoneoin,edpsoreoir,,0,2,0,2
prerergfulable,prss,,pre,rerg,ful,able,14,rpergrelfubael,,rpe,rgre,lfu,bael,,prorergfulable,prererffulable,prerergfolable,prerergfuloble,,2,3,1,0,,rpargrelfubael,rpewgrelfubael,rpergreldubael,rpergrelfuhael,,2,0,1,0
unyotableful,prss,,un,yot,able,ful,12,nuotylabeulf,,nu,oty,labe,ulf,,enyotableful,unnotableful,unyotabmeful,unyotablefum,,0,0,2,2,,yuotylabeulf,nuotmlabeulf,nuotylateulf,nuotylabeolf,,0,2,2,0
unelsioner,prss,,un,els,ion,er,10,nueslniore,,nu,esl,nio,re,,onelsioner,uneldioner,unelsiener,unelsionel,,0,2,1,1,,naeslniore,nuesnniore,nueslneore,nueslniome,,1,2,1,0
unelserion,prss,,un,els,er,ion,10,nulesrenio,,nu,les,re,nio,,urelserion,unemserion,unelsemion,unelserien,,1,1,1,1,,nalesrenio,nulexrenio,nulesrunio,nulesrenao,,1,2,1,1
inyotfulable,prss,,in,yot,ful,able,12,nitoyluflabe,,ni,toy,luf,labe,,onyotfulable,inlotfulable,inyotfumable,inyotfuleble,,0,0,2,0,,ritoyluflabe,nihoyluflabe,nitoyleflabe,nitoyluflaba,,0,0,1,3
inyotfulable,prss,,in,yot,ful,able,12,nitoyulflabe,,ni,toy,ulf,labe,,enyotfulable,inyetfulable,inyotfumable,inyotfulasle,,0,1,2,1,,notoyulflabe,niteyulflabe,nitoyalflabe,nitoyulfwabe,,1,1,0,0
presopableful,prss,,pre,sop,able,ful,13,perspolabelfu,,per,spo,labe,lfu,,hresopableful,presepableful,presopahleful,presopablefur,,0,1,1,2,,porspolabelfu,perspelabelfu,perspolabalfu,perspolabemfu,,1,2,3,0
desopableful,prss,,de,sop,able,ful,12,edopselabulf,,ed,ops,elab,ulf,,pesopableful,desepableful,desopasleful,desopablefol,,0,1,1,1,,odopselabulf,edoptelabulf,edopsalabulf,edopselabulh,,0,2,0,2
unehufulable,prss,,un,ehu,ful,able,12,nuhuelufbael,,nu,hue,luf,bael,,urehufulable,unehefulable,unehufurable,unehufulabye,,1,2,2,2,,nahuelufbael,nuhualufbael,nuhuelucbael,nuhuelufsael,,1,2,2,0
unsopioner,prss,,un,sop,ion,er,10,nupsoniore,,nu,pso,nio,re,,ensopioner,unsepioner,unsopiener,unsopionem,,0,1,1,1,,nepsoniore,nuphoniore,nupsoneore,nupsonione,,1,1,1,0
deyotableful,prss,,de,yot,able,ful,12,edtyoeablluf,,ed,tyo,eabl,luf,,duyotableful,demotableful,deyotebleful,deyotablehul,,1,0,0,0,,odtyoeablluf,edtyieablluf,edtyoeabmluf,edtyoeablluh,,0,2,3,2
inehuioner,prss,,in,ehu,ion,er,10,nieuhinore,,ni,euh,ino,re,,anehuioner,inefuioner,inehuiorer,inehuioney,,0,1,2,1,,lieuhinore,nieusinore,nieuhirore,nieuhinoro,,0,2,1,1
unrergioner,prss,,un,rerg,ion,er,11,nurregnoire,,nu,rreg,noi,re,,enrergioner,unrorgioner,unrergooner,unrergionel,,0,1,0,1,,nerregnoire,nurrignoire,nurregnaire,nurregnoime,,1,2,1,0
derergfulable,prss,,de,rerg,ful,able,13,ederrguflalbe,,ed,errg,ufl,albe,,durergfulable,derirgfulable,derergfurable,derergfulabli,,1,1,2,3,,uderrguflalbe,ederrtuflalbe,ederrgiflalbe,ederrguflolbe,,0,3,0,0
presopioner,prss,,pre,sop,ion,er,11,peropsoinre,,per,ops,oin,re,,prasopioner,presohioner,presopioler,presopionar,,2,2,2,0,,penopsoinre,peripsoinre,peropsoilre,peropsoinme,,2,0,2,0
preyoterion,prss,,pre,yot,er,ion,11,rpeytoreoin,,rpe,yto,re,oin,,pmeyoterion,preroterion,preyotarion,preyoteraon,,1,0,0,0,,rteytoreoin,rpeyhoreoin,rpeytoweoin,rpeytoreoim,,1,1,0,2
preterioner,prss,,pre,ter,ion,er,11,repertonire,,rep,ert,oni,re,,praterioner,pretemioner,preterioyer,preterionor,,2,2,2,0,,ripertonire,repentonire,repertonare,repertonira,,1,1,2,1
degagefulable,prss,,de,gage,ful,able,13,edgeaglfubeal,,ed,geag,lfu,beal,,dugagefulable,degagifulable,degagefumable,degagefulabye,,1,3,2,2,,esgeaglfubeal,edgeatlfubeal,edgeagwfubeal,edgeaglfuboal,,1,3,0,1
prehidadableful,prss,,pre,hidad,able,ful,15,repdidahaelbluf,,rep,didah,aelb,luf,,trehidadableful,prefidadableful,prehidadibleful,prehidadablepul,,0,0,0,0,,ripdidahaelbluf,repdicahaelbluf,repdidahaolbluf,repdidahaelblut,,1,2,1,2
unrergerion,prss,,un,rerg,er,ion,11,nurregreoni,,nu,rreg,re,oni,,inrergerion,unmergerion,unrergurion,unrergeriin,,0,0,0,1,,murregreoni,nurrogreoni,nurregneoni,nurregreani,,0,2,0,0
unelsableful,prss,,un,els,able,ful,12,nueslblealuf,,nu,esl,blea,luf,,enelsableful,unersableful,unelsavleful,unelsabledul,,0,1,1,0,,mueslblealuf,nuehlblealuf,nueslbloaluf,nueslblealof,,0,1,2,1
prehidadioner,prss,,pre,hidad,ion,er,13,eprahiddonire,,epr,ahidd,oni,re,,plehidadioner,prefidadioner,prehidadeoner,prehidadionen,,1,0,0,1,,epnahiddonire,eprahidgonire,eprahiddonere,eprahiddoniri,,2,4,2,1
prerergableful,prss,,pre,rerg,able,ful,14,repergrblaelfu,,rep,ergr,blae,lfu,,pyerergableful,prerorgableful,prerergabreful,prerergabletul,,1,1,2,0,,resergrblaelfu,repertrblaelfu,repergrtlaelfu,repergrblaelpu,,2,2,0,1
unsopioner,prss,,un,sop,ion,er,10,nuopsonire,,nu,ops,oni,re,,ensopioner,unsosioner,unsopianer,unsopioney,,0,2,1,1,,noopsonire,nuopdonire,nuopsonere,nuopsonime,,1,2,2,0
deyotfulable,prss,,de,yot,ful,able,12,edtoylfuaelb,,ed,toy,lfu,aelb,,doyotfulable,deyobfulable,deyotfolable,deyotfulabre,,1,2,1,2,,odtoylfuaelb,edvoylfuaelb,edtoylfoaelb,edtoylfuaelp,,0,0,2,3
unemsofulable,prss,,un,emso,ful,able,13,nusmeolufaleb,,nu,smeo,luf,aleb,,onemsofulable,unomsofulable,unemsofurable,unemsofulabre,,0,0,2,2,,musmeolufaleb,nusmeelufaleb,nusmeomufaleb,nusmeolufileb,,0,3,0,0
preyotableful,prss,,pre,yot,able,ful,13,rpetyolaeblfu,,rpe,tyo,laeb,lfu,,pmeyotableful,preyocableful,preyotahleful,preyotablefur,,1,2,1,2,,rpatyolaeblfu,rpecyolaeblfu,rpetyolieblfu,rpetyolaeblfe,,2,0,1,2
deterfulable,prss,,de,ter,ful,able,12,edetrflubela,,ed,etr,flu,bela,,duterfulable,detelfulable,deterfelable,deterfulatle,,1,2,1,1,,efetrflubela,edetmflubela,edetrflobela,edetrflubeya,,1,2,2,2
deterfulable,prss,,de,ter,ful,able,12,edtrelfualbe,,ed,tre,lfu,albe,,doterfulable,deherfulable,detervulable,deterfulatle,,1,0,0,1,,ettrelfualbe,edtmelfualbe,edtrelfialbe,edtrelfuawbe,,1,1,2,1
dehidaderion,prss,,de,hidad,er,ion,12,edahdidreoni,,ed,ahdid,re,oni,,tehidaderion,dehedaderion,dehidadewion,dehidaderior,,0,1,1,2,,etahdidreoni,edahhidreoni,edahdidraoni,edahdidreomi,,1,2,1,1
inelsfulable,prss,,in,els,ful,able,12,nieslulfblea,,ni,esl,ulf,blea,,onelsfulable,inolsfulable,inelsfelable,inelsfulatle,,0,0,1,1,,neeslulfblea,niesmulfblea,nieslumfblea,nieslulfdlea,,1,2,1,0
desoperion,prss,,de,sop,er,ion,10,edsporenoi,,ed,spo,re,noi,,dosoperion,deseperion,desopeyion,desoperiom,,1,1,1,2,,odsporenoi,edspirenoi,edsporanoi,edsporenei,,0,2,1,1
unegahfulable,prss,,un,egah,ful,able,13,nueahglufelab,,nu,eahg,luf,elab,,ulegahfulable,unugahfulable,unegahfurable,unegahfulabme,,1,0,2,2,,mueahglufelab,nueapglufelab,nueahglofelab,nueahglufilab,,0,2,1,0
desoperion,prss,,de,sop,er,ion,10,edsporenoi,,ed,spo,re,noi,,cesoperion,deseperion,desopirion,desoperiol,,0,1,0,2,,etsporenoi,edspirenoi,edsporunoi,edsporewoi,,1,2,1,0
presopableful,prss,,pre,sop,able,ful,13,repspoalbelfu,,rep,spo,albe,lfu,,pmesopableful,presipableful,presopahleful,presopablefuy,,1,1,1,2,,redspoalbelfu,reptpoalbelfu,repspoalpelfu,repspoalberfu,,2,0,2,0
inemsofulable,prss,,in,emso,ful,able,13,niosmeuflealb,,ni,osme,ufl,ealb,,imemsofulable,inomsofulable,inemsofalable,inemsofulabye,,1,0,1,2,,neosmeuflealb,niocmeuflealb,niosmeufmealb,niosmeuflearb,,1,1,2,2
dehidadfulable,prss,,de,hidad,ful,able,14,edhaiddufllbea,,ed,haidd,ufl,lbea,,duhidadfulable,dehidagfulable,dehidadxulable,dehidadfulabye,,1,4,0,2,,odhaiddufllbea,edhaisdufllbea,edhaiddugllbea,edhaiddufllbee,,0,3,1,3
unegahioner,prss,,un,egah,ion,er,11,nuehgaonire,,nu,ehga,oni,re,,anegahioner,unegasioner,unegahianer,unegahionem,,0,3,1,1,,muehgaonire,nuohgaonire,nuehgaenire,nuehgaonine,,0,0,0,0
prerergerion,prss,,pre,rerg,er,ion,12,pergrrerenoi,,per,grre,re,noi,,crerergerion,prererterion,prerergemion,prerergeraon,,0,3,1,0,,sergrrerenoi,perdrrerenoi,pergrrerinoi,pergrrerenoe,,0,0,1,2
desopioner,prss,,de,sop,ion,er,10,edposoinre,,ed,pos,oin,re,,hesopioner,detopioner,desopeoner,desopionen,,0,0,0,1,,efposoinre,edpisoinre,edposoonre,edposoinme,,1,1,1,0
deyotableful,prss,,de,yot,able,ful,12,edoytbelaluf,,ed,oyt,bela,luf,,diyotableful,deyatableful,deyotabreful,deyotablefel,,1,1,2,1,,idoytbelaluf,edoysbelaluf,edoyttelaluf,edoytbelaruf,,0,2,0,0
ungageableful,prss,,un,gage,able,ful,13,nugaegblaeulf,,nu,gaeg,blae,ulf,,engageableful,ungaheableful,ungageablaful,ungageablefil,,0,2,3,1,,yugaegblaeulf,nugaagblaeulf,nugaegblaaulf,nugaegblaeurf,,0,2,3,1
unsopfulable,prss,,un,sop,ful,able,12,nuspoflubela,,nu,spo,flu,bela,,uysopfulable,unsupfulable,unsoppulable,unsopfulabla,,1,1,0,3,,yuspoflubela,nudpoflubela,nuspotlubela,nuspoflubema,,0,0,0,2
derergfulable,prss,,de,rerg,ful,able,13,edgrrelufalbe,,ed,grre,luf,albe,,dorergfulable,dererhfulable,derergfolable,derergfulacle,,1,3,1,1,,esgrrelufalbe,edgrralufalbe,edgrreludalbe,edgrrelufalbo,,1,3,2,3
interableful,prss,,in,ter,able,ful,12,niertelabluf,,ni,ert,elab,luf,,irterableful,intelableful,interebleful,interablefuy,,1,2,0,2,,noertelabluf,nierhelabluf,niertelobluf,niertelablug,,1,2,2,2
dehidadioner,prss,,de,hidad,ion,er,12,edhddainiore,,ed,hddai,nio,re,,duhidadioner,dehidedioner,dehidadiener,dehidadionar,,1,3,1,0,,eshddainiore,edtddainiore,edhddainaore,edhddainione,,1,0,1,0
presopioner,prss,,pre,sop,ion,er,11,rpeosponire,,rpe,osp,oni,re,,plesopioner,presepioner,presopooner,presopionem,,1,1,0,1,,rpiosponire,rpeotponire,rpeosponare,rpeosponira,,2,1,2,1
inemsofulable,prss,,in,emso,ful,able,13,nimesolufblae,,ni,meso,luf,blae,,iyemsofulable,inemtofulable,inemsopulable,inemsofulabye,,1,2,0,2,,yimesolufblae,nimetolufblae,nimesoyufblae,nimesolufblai,,0,2,0,3
interableful,prss,,in,ter,able,ful,12,niretaelbluf,,ni,ret,aelb,luf,,irterableful,inderableful,interakleful,interablefur,,1,0,1,2,,neretaelbluf,nimetaelbluf,nireteelbluf,niretaelbmuf,,1,0,0,0
inemsoerion,prss,,in,emso,er,ion,11,niosemrenoi,,ni,osem,re,noi,,unemsoerion,inemsierion,inemsourion,inemsoeraon,,0,3,0,0,,riosemrenoi,niisemrenoi,niosemranoi,niosemremoi,,0,0,1,0
deyoterion,prss,,de,yot,er,ion,10,edtyoreoni,,ed,tyo,re,oni,,seyoterion,deyeterion,deyotarion,deyoteriin,,0,1,0,1,,ettyoreoni,edbyoreoni,edtyoyeoni,edtyoreowi,,1,0,0,1
unehuableful,prss,,un,ehu,able,ful,12,nuheuabellfu,,nu,heu,abel,lfu,,umehuableful,uneheableful,unehuabmeful,unehuablefal,,1,2,2,1,,naheuabellfu,nuheaabellfu,nuheuabeylfu,nuheuabelltu,,1,2,3,1
inehufulable,prss,,in,ehu,ful,able,12,nihueuflleba,,ni,hue,ufl,leba,,iyehufulable,inehafulable,inehuhulable,inehufulacle,,1,2,0,1,,mihueuflleba,nihaeuflleba,nihueufnleba,nihueuflmeba,,0,1,2,0
pregageableful,prss,,pre,gage,able,ful,14,erpggealbaeufl,,erp,ggea,lbae,ufl,,gregageableful,pregogeableful,pregageatleful,pregageablefuw,,0,1,1,2,,empggealbaeufl,erpggeelbaeufl,erpggealbaaufl,erpggealbaeuxl,,1,3,3,1
inhidaderion,prss,,in,hidad,er,ion,12,niadhidreoin,,ni,adhid,re,oin,,imhidaderion,intidaderion,inhidademion,inhidaderien,,1,0,1,1,,miadhidreoin,niadtidreoin,niadhidneoin,niadhidreiin,,0,2,0,0
dehidadioner,prss,,de,hidad,ion,er,12,edaidhdniore,,ed,aidhd,nio,re,,dohidadioner,dehidapioner,dehidadooner,dehidadionem,,1,4,0,1,,idaidhdniore,edaedhdniore,edaidhdwiore,edaidhdniora,,0,1,0,1
inemsoerion,prss,,in,emso,er,ion,11,nimosereoni,,ni,mose,re,oni,,onemsoerion,inemsierion,inemsoirion,inemsoeriin,,0,3,0,1,,namosereoni,nirosereoni,nimosemeoni,nimosereomi,,1,0,0,1
unegahableful,prss,,un,egah,able,ful,13,nuagehlbaeflu,,nu,ageh,lbae,flu,,enegahableful,unedahableful,unegahagleful,unegahablefel,,0,1,1,1,,neagehlbaeflu,nuegehlbaeflu,nuagehmbaeflu,nuagehlbaeclu,,1,0,0,0
prerergableful,prss,,pre,rerg,able,ful,14,eprgerrleabufl,,epr,gerr,leab,ufl,,prurergableful,prerargableful,prerergahleful,prerergabledul,,2,1,1,0,,iprgerrleabufl,eprgarrleabufl,eprgerrloabufl,eprgerrleabufw,,0,1,1,2
deterfulable,prss,,de,ter,ful,able,12,edrteluflaeb,,ed,rte,luf,laeb,,diterfulable,detorfulable,deterpulable,deterfulabla,,1,1,0,3,,odrteluflaeb,edrdeluflaeb,edrtelublaeb,edrtelufmaeb,,0,1,2,0
degagefulable,prss,,de,gage,ful,able,13,edgegauflealb,,ed,gega,ufl,ealb,,dugagefulable,detagefulable,degagefuyable,degagefulabli,,1,0,2,3,,odgegauflealb,edtegauflealb,edgegaeflealb,edgegaufleamb,,0,0,0,2
ungageioner,prss,,un,gage,ion,er,11,nuggeaoinre,,nu,ggea,oin,re,,ongageioner,unbageioner,ungageaoner,ungageionen,,0,0,0,1,,niggeaoinre,nugpeaoinre,nuggeaoenre,nuggeaoinru,,1,1,1,1
derergioner,prss,,de,rerg,ion,er,11,edegrrnoire,,ed,egrr,noi,re,,herergioner,derargioner,derergiener,derergionew,,0,1,1,1,,udegrrnoire,edevrrnoire,edegrrniire,edegrrnoile,,0,1,1,0
unterioner,prss,,un,ter,ion,er,10,nutreniore,,nu,tre,nio,re,,umterioner,untirioner,unterianer,unterionor,,1,1,1,0,,nitreniore,nutraniore,nutreliore,nutrenioro,,1,2,0,1
presopableful,prss,,pre,sop,able,ful,13,rpespoealbflu,,rpe,spo,ealb,flu,,sresopableful,presohableful,presopabmeful,presopablesul,,0,2,2,0,,mpespoealbflu,rpestoealbflu,rpespoealpflu,rpespoealbflo,,0,1,3,2
prehidaderion,prss,,pre,hidad,er,ion,13,periddhareoin,,per,iddha,re,oin,,prahidaderion,prehidoderion,prehidademion,prehidaderioy,,2,3,1,2,,piriddhareoin,pereddhareoin,periddhameoin,periddhareoan,,1,0,0,1
derergfulable,prss,,de,rerg,ful,able,13,ederrgfluebal,,ed,errg,flu,ebal,,darergfulable,derorgfulable,derergfelable,derergfulabme,,1,1,1,2,,uderrgfluebal,edorrgfluebal,ederrggluebal,ederrgfluebol,,0,0,0,2
derergioner,prss,,de,rerg,ion,er,11,ederrginore,,ed,errg,ino,re,,dirergioner,derorgioner,derergiomer,derergioney,,1,1,2,1,,oderrginore,edenrginore,ederrgirore,ederrginone,,0,1,1,0
deterfulable,prss,,de,ter,ful,able,12,edretuflbeal,,ed,ret,ufl,beal,,beterfulable,dederfulable,deterfolable,deterfulabme,,0,0,1,2,,ehretuflbeal,edratuflbeal,edretoflbeal,edretuflheal,,1,1,0,0
pregageioner,prss,,pre,gage,ion,er,12,repegganoire,,rep,egga,noi,re,,progageioner,pregugeioner,pregageaoner,pregageionor,,2,1,0,0,,recegganoire,repeggonoire,repegganiire,repegganoira,,2,3,1,1
unrergableful,prss,,un,rerg,able,ful,13,nugrreleabulf,,nu,grre,leab,ulf,,uwrergableful,unrersableful,unrergubleful,unrergablefal,,1,3,0,1,,rugrreleabulf,nugrroleabulf,nugrreloabulf,nugrreleabult,,0,3,1,2
desoperion,prss,,de,sop,er,ion,10,edosprenio,,ed,osp,re,nio,,dosoperion,desiperion,desoporion,desopereon,,1,1,0,0,,eposprenio,edosdrenio,edospronio,edospreneo,,1,2,1,1
deterableful,prss,,de,ter,able,ful,12,edretbaelflu,,ed,ret,bael,flu,,doterableful,detarableful,deterabreful,deterablefil,,1,1,2,1,,idretbaelflu,edredbaelflu,edretbaolflu,edretbaelfyu,,0,2,2,1
