"rt","url","trial_type","trial_index","time_elapsed","internal_node_id","file_id","fKeyMeansCorrect","ID","responses","final_height_px","final_width_px","scale_factor","view_history","type","first","second","same_key","different_key","answer","gap_duration","second_stim_duration","post_trial_gap","first_stim_duration","prompt","correct","response","encoding_time","condition","root","prefixes","suffixes","word","error_to_which_morpheme","i_morpheme","i_within_morpheme","target_letter_before_error","letter_after_error","error_word","is_error"
"634","","same-different-html","235","3273983","0.0-235.0","stimuli/0.csv","true","zfvqevu3n7","","","","","","same-different-html","wision","wisien","f","j","different","1000","2000","500","null","null","true","74","678.8999999761581","rs","wis","","ion","wision","s","0.0","1","o","e","wisien","1"
"710.2999999523163","","same-different-html","236","3277971","0.0-236.0","stimuli/0.csv","true","zfvqevu3n7","","","","","","same-different-html","neilcila","leilcila","f","j","different","1000","2000","500","null","null","true","74","1558.8000000715256","rss","neil","","ci_la","neilcila","r","","0","n","l","leilcila","1"
"825.2000000476837","","same-different-html","237","3282029","0.0-237.0","stimuli/0.csv","true","zfvqevu3n7","","","","","","same-different-html","ersiweviyl","ersiweviyl","f","j","same","1000","2000","500","null","null","true","70","1460.2000000476837","prss","siw","er","evi_yl","ersiweviyl","p","0.0","0","e","i","irsiweviyl","0"
"1027.3999999761581","","same-different-html","238","3286250","0.0-238.0","stimuli/0.csv","true","zfvqevu3n7","","","","","","same-different-html","disingeediously","disingeediously","f","j","same","1000","2000","500","null","null","true","70","1394.7000000476837","pprss","geed","dis_in","ious_ly","disingeediously","s","0.0","1","o","u","disingeediuusly","0"
"825.5","","same-different-html","239","3289754","0.0-239.0","stimuli/0.csv","true","zfvqevu3n7","","","","","","same-different-html","nolcila","nolcila","f","j","same","1000","2000","500","null","null","true","70","854.1000000238419","rss","nol","","ci_la","nolcila","r","","1","o","e","nelcila","0"
"2658.8000000715256","","same-different-html","240","3296097","0.0-240.0","stimuli/0.csv","true","zfvqevu3n7","","","","","","same-different-html","clatisticate","clatistitate","f","j","different","1000","2000","500","null","null","true","74","1900.8999999761581","rsss","clat","","ist_ic_ate","clatisticate","s","1.0","1","c","t","clatistitate","1"
"1296.1000000238419","","same-different-html","241","3302112","0.0-241.0","stimuli/0.csv","true","zfvqevu3n7","","","","","","same-different-html","erpnurdbalyl","erpnurdbalyl","f","j","same","1000","2000","500","null","null","true","70","2890.600000023842","prss","nurd","erp","bal_yl","erpnurdbalyl","r","","0","n","r","erprurdbalyl","0"
"759.3999999761581","","same-different-html","242","3305559","0.0-242.0","stimuli/0.csv","true","zfvqevu3n7","","","","","","same-different-html","expont","uxpont","f","j","different","1000","2000","500","null","null","true","74","721.2999999523163","pr","pont","ex","","expont","p","0.0","0","e","u","uxpont","1"
"832.1999999284744","","same-different-html","243","3308886","0.0-243.0","stimuli/0.csv","true","zfvqevu3n7","","","","","","same-different-html","erpgen","erpgen","f","j","same","1000","2000","500","null","null","true","70","699.6000000238419","pr","gen","erp","","erpgen","r","","2","n","m","erpgem","0"
"1208.1000000238419","","same-different-html","244","3312572","0.0-244.0","stimuli/0.csv","true","zfvqevu3n7","","","","","","same-different-html","retaunate","reteunate","f","j","different","1000","2000","500","null","null","true","74","647.3999999761581","prs","taun","re","ate","retaunate","r","","1","a","e","reteunate","1"
"825.7000000476837","","same-different-html","245","3315765","0.0-245.0","stimuli/0.csv","true","zfvqevu3n7","","","","","","same-different-html","girtal","girtal","f","j","same","1000","2000","500","null","null","true","70","529.5","rs","girt","","al","girtal","s","0.0","0","a","e","girtel","0"
"2241.7999999523163","","same-different-html","246","3320881","0.0-246.0","stimuli/0.csv","true","zfvqevu3n7","","","","","","same-different-html","nusimmarbaly","nusimmurbaly","f","j","different","1000","2000","500","null","null","false","70","1143.3999999761581","pprss","mar","nu_sim","bal_y","nusimmarbaly","r","","1","a","u","nusimmurbaly","1"
"1107.7999999523163","","same-different-html","247","3324802","0.0-247.0","stimuli/0.csv","true","zfvqevu3n7","","","","","","same-different-html","girtment","girtment","f","j","same","1000","2000","500","null","null","true","70","906.6999999284744","rs","girt","","ment","girtment","s","0.0","2","n","m","girtmemt","0"
"727","","same-different-html","248","3328619","0.0-248.0","stimuli/0.csv","true","zfvqevu3n7","","","","","","same-different-html","desoomalization","dehoomalization","f","j","different","1000","2000","500","null","null","true","74","1215.7999999523163","prssss","soom","de","al_iz_at_ion","desoomalization","r","","0","s","h","dehoomalization","1"
"1741.6000000238419","","same-different-html","249","3333716","0.0-249.0","stimuli/0.csv","true","zfvqevu3n7","","","","","","same-different-html","rieksitcieta","rietsitcieta","f","j","different","1000","2000","500","null","null","true","74","1581.1000000238419","rsss","riek","","sit_ci_eta","rieksitcieta","r","","3","k","t","rietsitcieta","1"
"1268.8999999761581","","same-different-html","250","3337405","0.0-250.0","stimuli/0.csv","true","zfvqevu3n7","","","","","","same-different-html","nureem","nuruem","f","j","different","1000","2000","500","null","null","true","74","611.2999999523163","pr","reem","nu","","nureem","r","","1","e","u","nuruem","1"
"760.2999999523163","","same-different-html","251","3341066","0.0-251.0","stimuli/0.csv","true","zfvqevu3n7","","","","","","same-different-html","reprasively","reprasively","f","j","same","1000","2000","500","null","null","true","70","957.1000000238419","prss","pras","re","ive_ly","reprasively","p","0.0","0","r","y","yeprasively","0"
"782.6999999284744","","same-different-html","252","3344866","0.0-252.0","stimuli/0.csv","true","zfvqevu3n7","","","","","","same-different-html","toureemhisyl","toureimhisyl","f","j","different","1000","2000","500","null","null","false","70","1219.3999999761581","prss","reem","tou","his_yl","toureemhisyl","r","","2","e","i","toureimhisyl","1"
"867.3999999761581","","same-different-html","253","3376180","0.0-253.0","stimuli/0.csv","true","zfvqevu3n7","","","","","","same-different-html","sidnipurtoniyar","sidnipartoniyar","f","j","different","1000","2000","500","null","null","false","70","1352.2000000476837","pprss","purt","sid_ni","oni_yar","sidnipurtoniyar","r","","1","u","a","sidnipartoniyar","1"
"848.1000000238419","","same-different-html","254","3379639","0.0-254.0","stimuli/0.csv","true","zfvqevu3n7","","","","","","same-different-html","cetiousness","cetiousness","f","j","same","1000","2000","500","null","null","true","70","810.6000000238419","rss","cet","","ious_ness","cetiousness","r","","2","t","f","cefiousness","0"
"895.1000000238419","","same-different-html","255","3383444","0.0-255.0","stimuli/0.csv","true","zfvqevu3n7","","","","","","same-different-html","precetically","precetocally","f","j","different","1000","2000","500","null","null","true","74","1250","prsss","cet","pre","ic_al_ly","precetically","s","0.0","0","i","o","precetocally","1"
"868.5","","same-different-html","256","3387357","0.0-256.0","stimuli/0.csv","true","zfvqevu3n7","","","","","","same-different-html","meartainolayl","meartainolayl","f","j","same","1000","2000","500","null","null","true","70","1164.6999999284744","rssss","mear","","ta_ino_la_yl","meartainolayl","r","","3","r","m","meamtainolayl","0"
"540.1999999284744","","same-different-html","257","3391113","0.0-257.0","stimuli/0.csv","true","zfvqevu3n7","","","","","","same-different-html","ramal","ramal","f","j","same","1000","2000","500","null","null","true","70","574.6000000238419","rs","ram","","al","ramal","r","","2","m","w","rawal","0"
"423.39999997615814","","same-different-html","258","3393885","0.0-258.0","stimuli/0.csv","true","zfvqevu3n7","","","","","","same-different-html","depraser","depraser","f","j","same","1000","2000","500","null","null","true","70","607.3999999761581","prs","pras","de","er","depraser","s","0.0","0","e","i","deprasir","0"
"647.2000000476837","","same-different-html","259","3396871","0.0-259.0","stimuli/0.csv","true","zfvqevu3n7","","","","","","same-different-html","disgirtly","disgirtlw","f","j","different","1000","2000","500","null","null","true","74","576.7000000476837","prs","girt","dis","ly","disgirtly","s","0.0","1","y","w","disgirtlw","1"
"1464.2000000476837","","same-different-html","260","3401090","0.0-260.0","stimuli/0.csv","true","zfvqevu3n7","","","","","","same-different-html","ramationalism","ramationalism","f","j","same","1000","2000","500","null","null","true","70","1092.6999999284744","rssss","ram","","at_ion_al_ism","ramationalism","r","","1","a","u","rumationalism","0"
"367.39999997615814","","same-different-html","261","3403934","0.0-261.0","stimuli/0.csv","true","zfvqevu3n7","","","","","","same-different-html","keat","keet","f","j","different","1000","2000","500","null","null","false","70","496.89999997615814","r","keat","","","keat","r","","2","a","e","keet","1"
"671.3000000715256","","same-different-html","262","3412726","0.0-262.0","stimuli/0.csv","true","zfvqevu3n7","","","","","","same-different-html","imbelsically","imbelsically","f","j","same","1000","2000","500","null","null","true","70","3030.3000000715256","prsss","bels","im","ic_al_ly","imbelsically","p","0.0","1","m","y","iybelsically","0"
"619.4000000953674","","same-different-html","263","3415972","0.0-263.0","stimuli/0.csv","true","zfvqevu3n7","","","","","","same-different-html","revosiw","mevosiw","f","j","different","1000","2000","500","null","null","true","74","565.6999999284744","pr","siw","revo","","revosiw","p","0.0","0","r","m","mevosiw","1"
"837.3000000715256","","same-different-html","264","3419364","0.0-264.0","stimuli/0.csv","true","zfvqevu3n7","","","","","","same-different-html","ramious","ramious","f","j","same","1000","2000","500","null","null","true","70","659.3999999761581","rs","ram","","ious","ramious","r","","0","r","m","mamious","0"
"702","","same-different-html","265","3422916","0.0-265.0","stimuli/0.csv","true","zfvqevu3n7","","","","","","same-different-html","sarplasim","sarhlasim","f","j","different","1000","2000","500","null","null","true","74","1021.3000000715256","rss","sarp","","la_sim","sarplasim","r","","3","p","h","sarhlasim","1"
"1301","","same-different-html","266","3428447","0.0-266.0","stimuli/0.csv","true","zfvqevu3n7","","","","","","same-different-html","tonptainolayl","tonptainolayl","f","j","same","1000","2000","500","null","null","true","70","2453","rssss","tonp","","ta_ino_la_yl","tonptainolayl","r","","2","n","y","toyptainolayl","0"
"848.1999999284744","","same-different-html","267","3432515","0.0-267.0","stimuli/0.csv","true","zfvqevu3n7","","","","","","same-different-html","inlonivation","inlonivation","f","j","same","1000","2000","500","null","null","true","70","1377.5","prsss","lon","in","iv_at_ion","inlonivation","r","","2","n","m","inlomivation","0"
"612.6000000238419","","same-different-html","268","3435483","0.0-268.0","stimuli/0.csv","true","zfvqevu3n7","","","","","","same-different-html","wisless","wesless","f","j","different","1000","2000","500","null","null","true","74","560.7000000476837","rs","wis","","less","wisless","r","","1","i","e","wesless","1"
"1026.1999999284744","","same-different-html","269","3439393","0.0-269.0","stimuli/0.csv","true","zfvqevu3n7","","","","","","same-different-html","marcilayl","marcirayl","f","j","different","1000","2000","500","null","null","true","74","1114.2000000476837","rsss","mar","","ci_la_yl","marcilayl","s","1.0","0","l","r","marcirayl","1"
"1606.1000000238419","","same-different-html","270","3443452","0.0-270.0","stimuli/0.csv","true","zfvqevu3n7","","","","","","same-different-html","pukoop","pukoot","f","j","different","1000","2000","500","null","null","true","74","694.3999999761581","pr","koop","pu","","pukoop","r","","3","p","t","pukoot","1"
"647.3999999761581","","same-different-html","271","3446578","0.0-271.0","stimuli/0.csv","true","zfvqevu3n7","","","","","","same-different-html","untaun","unfaun","f","j","different","1000","2000","500","null","null","true","74","688.1000000238419","pr","taun","un","","untaun","r","","0","t","f","unfaun","1"
"769.1999999284744","","same-different-html","272","3449749","0.0-272.0","stimuli/0.csv","true","zfvqevu3n7","","","","","","same-different-html","enfomment","enfomment","f","j","same","1000","2000","500","null","null","true","70","706.6000000238419","prs","fom","en","ment","enfomment","s","0.0","2","n","r","enfommert","0"
"1136.8999999761581","","same-different-html","273","3454321","0.0-273.0","stimuli/0.csv","true","zfvqevu3n7","","","","","","same-different-html","sidcolgnemt","sidcolgnemt","f","j","same","1000","2000","500","null","null","true","70","1567.5999999046326","prs","colg","sid","nemt","sidcolgnemt","p","0.0","2","d","g","sigcolgnemt","0"
"864.9000000953674","","same-different-html","274","3457570","0.0-274.0","stimuli/0.csv","true","zfvqevu3n7","","","","","","same-different-html","reinram","reirram","f","j","different","1000","2000","500","null","null","true","74","621.3999999761581","ppr","ram","re_in","","reinram","p","1.0","1","n","r","reirram","1"
"651.3000000715256","","same-different-html","275","3464785","0.0-275.0","stimuli/0.csv","true","zfvqevu3n7","","","","","","same-different-html","prekeirablly","hrekeirablly","f","j","different","1000","2000","500","null","null","true","74","4754.399999976158","prss","keir","pre","abl_ly","prekeirablly","p","0.0","0","p","h","hrekeirablly","1"
"1820.2999999523163","","same-different-html","276","3470557","0.0-276.0","stimuli/0.csv","true","zfvqevu3n7","","","","","","same-different-html","sidnireemsioussen","sidnireemsioussen","f","j","same","1000","2000","500","null","null","true","70","2300.7000000476837","pprss","reem","sid_ni","siou_ssen","sidnireemsioussen","r","","1","e","a","sidniraemsioussen","0"
